TimeSeries ID,telemetry-explorer-0-0
Tue Mar 25 2025 23:23:00 GMT+0800 (Malaysia Time),2275519.9166666674
Tue Mar 25 2025 23:24:00 GMT+0800 (Malaysia Time),2261661.9833333325
Tue Mar 25 2025 23:25:00 GMT+0800 (Malaysia Time),2271210.5499999984
Tue Mar 25 2025 23:26:00 GMT+0800 (Malaysia Time),827392.45
Tue Mar 25 2025 23:27:00 GMT+0800 (Malaysia Time),0
Wed Mar 26 2025 02:40:00 GMT+0800 (Malaysia Time),23189.58333333333
Wed Mar 26 2025 02:41:00 GMT+0800 (Malaysia Time),287715.6666666666
Wed Mar 26 2025 02:42:00 GMT+0800 (Malaysia Time),287715.64999999997
Wed Mar 26 2025 02:43:00 GMT+0800 (Malaysia Time),1534587.2
Wed Mar 26 2025 02:44:00 GMT+0800 (Malaysia Time),6359521.416666666
Wed Mar 26 2025 02:45:00 GMT+0800 (Malaysia Time),2157867.8166666664
Wed Mar 26 2025 02:46:00 GMT+0800 (Malaysia Time),2097574.749999999
Wed Mar 26 2025 02:47:00 GMT+0800 (Malaysia Time),2951296.283333334
Wed Mar 26 2025 02:48:00 GMT+0800 (Malaysia Time),4156599.6166666676
Wed Mar 26 2025 02:49:00 GMT+0800 (Malaysia Time),4592719.633333336
Wed Mar 26 2025 02:50:00 GMT+0800 (Malaysia Time),4240669.866666667
Wed Mar 26 2025 02:51:00 GMT+0800 (Malaysia Time),4337120.666666666
Wed Mar 26 2025 02:52:00 GMT+0800 (Malaysia Time),3871904.3499999996
Wed Mar 26 2025 02:53:00 GMT+0800 (Malaysia Time),4448983.050000004
Wed Mar 26 2025 02:54:00 GMT+0800 (Malaysia Time),3640563.7166666677
Wed Mar 26 2025 02:55:00 GMT+0800 (Malaysia Time),4174996.516666669
Wed Mar 26 2025 02:56:00 GMT+0800 (Malaysia Time),4680170.333333332
Wed Mar 26 2025 02:57:00 GMT+0800 (Malaysia Time),4910590.400000002
Wed Mar 26 2025 02:58:00 GMT+0800 (Malaysia Time),4442864.866666666
Wed Mar 26 2025 02:59:00 GMT+0800 (Malaysia Time),5056718.116666669
