TimeSeries ID,telemetry-explorer-0-0
Tue Mar 25 2025 23:24:00 GMT+0800 (Malaysia Time),593424.5333333336
Tue Mar 25 2025 23:25:00 GMT+0800 (Malaysia Time),647823.2666666664
Tue Mar 25 2025 23:26:00 GMT+0800 (Malaysia Time),281881.5333333334
Tue Mar 25 2025 23:27:00 GMT+0800 (Malaysia Time),0
Wed Mar 26 2025 02:40:00 GMT+0800 (Malaysia Time),2803193.533333333
Wed Mar 26 2025 02:41:00 GMT+0800 (Malaysia Time),34432398.400000006
Wed Mar 26 2025 02:42:00 GMT+0800 (Malaysia Time),34432398.36666666
Wed Mar 26 2025 02:43:00 GMT+0800 (Malaysia Time),181793086.71666673
Wed Mar 26 2025 02:44:00 GMT+0800 (Malaysia Time),728641612.9833333
Wed Mar 26 2025 02:45:00 GMT+0800 (Malaysia Time),45422538.88333332
Wed Mar 26 2025 02:46:00 GMT+0800 (Malaysia Time),12061477.816666665
Wed Mar 26 2025 02:47:00 GMT+0800 (Malaysia Time),389000846.84999996
Wed Mar 26 2025 02:48:00 GMT+0800 (Malaysia Time),176648438.18333343
Wed Mar 26 2025 02:49:00 GMT+0800 (Malaysia Time),3388866.0666666683
Wed Mar 26 2025 02:50:00 GMT+0800 (Malaysia Time),3025324.8
Wed Mar 26 2025 02:51:00 GMT+0800 (Malaysia Time),2950547.9999999995
Wed Mar 26 2025 02:52:00 GMT+0800 (Malaysia Time),3033658.2499999995
Wed Mar 26 2025 02:53:00 GMT+0800 (Malaysia Time),3315734.5500000003
Wed Mar 26 2025 02:54:00 GMT+0800 (Malaysia Time),2412300.016666667
Wed Mar 26 2025 02:55:00 GMT+0800 (Malaysia Time),2312599.0499999993
Wed Mar 26 2025 02:56:00 GMT+0800 (Malaysia Time),2382581.116666667
Wed Mar 26 2025 02:57:00 GMT+0800 (Malaysia Time),4360240.566666665
Wed Mar 26 2025 02:58:00 GMT+0800 (Malaysia Time),2476863.2166666663
Wed Mar 26 2025 02:59:00 GMT+0800 (Malaysia Time),4095680.6500000004
Wed Mar 26 2025 03:00:00 GMT+0800 (Malaysia Time),3238691.216666665
Wed Mar 26 2025 03:01:00 GMT+0800 (Malaysia Time),2926313.833333334
Wed Mar 26 2025 03:02:00 GMT+0800 (Malaysia Time),2958500.1333333342
Wed Mar 26 2025 03:03:00 GMT+0800 (Malaysia Time),2713221.2833333327
Wed Mar 26 2025 03:04:00 GMT+0800 (Malaysia Time),2536936.216666666
Wed Mar 26 2025 03:05:00 GMT+0800 (Malaysia Time),4088756.45
Wed Mar 26 2025 03:06:00 GMT+0800 (Malaysia Time),3179967.5166666685
Wed Mar 26 2025 03:07:00 GMT+0800 (Malaysia Time),3961828.8999999976
Wed Mar 26 2025 03:08:00 GMT+0800 (Malaysia Time),3290057.1499999985
Wed Mar 26 2025 03:09:00 GMT+0800 (Malaysia Time),1994455.5833333319
Wed Mar 26 2025 03:10:00 GMT+0800 (Malaysia Time),2277160.9666666663
