sender_id,receiver_id,message,event_type,received_timestamp,propagation_time,detail
10.60.3.9,10.60.2.249,ea4b-cubaan50-0,received,1.7428688208362783e+18,10.598551,(gossip-deployment-65b5758cb7-lnvd6(10.60.2.249) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 10.60 ms 
10.60.3.9,10.60.0.198,ea4b-cubaan50-0,received,1.7428688209291471e+18,5.236651,(gossip-deployment-65b5758cb7-rdfct(10.60.0.198) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.24 ms 
10.60.3.9,10.60.1.200,ea4b-cubaan50-0,received,1.7428688207130706e+18,6.266412,(gossip-deployment-65b5758cb7-84x5k(10.60.1.200) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 6.27 ms 
10.60.3.9,10.60.1.204,ea4b-cubaan50-0,received,1.7428688207900378e+18,5.610078,(gossip-deployment-65b5758cb7-ghdz2(10.60.1.204) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.61 ms 
10.60.3.9,10.60.1.202,ea4b-cubaan50-0,received,1.7428688206933681e+18,7.025015,(gossip-deployment-65b5758cb7-6dhrj(10.60.1.202) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 7.03 ms 
10.60.3.9,10.60.1.203,ea4b-cubaan50-0,received,1.7428688207646397e+18,6.021295,(gossip-deployment-65b5758cb7-dk596(10.60.1.203) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 6.02 ms 
10.60.3.9,10.60.1.206,ea4b-cubaan50-0,received,1.7428688208746486e+18,6.40102,(gossip-deployment-65b5758cb7-q5txf(10.60.1.206) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 6.40 ms 
10.60.3.9,10.60.3.15,ea4b-cubaan50-0,received,1.74286882089037e+18,4.514209,(gossip-deployment-65b5758cb7-qjh47(10.60.3.15) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 4.51 ms 
10.60.3.9,10.60.4.16,ea4b-cubaan50-0,received,1.7428688208247386e+18,5.669968,(gossip-deployment-65b5758cb7-ln7sn(10.60.4.16) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.67 ms 
10.60.3.9,10.60.4.18,ea4b-cubaan50-0,received,1.7428688209641032e+18,6.272177,(gossip-deployment-65b5758cb7-wjq6d(10.60.4.18) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 6.27 ms 
10.60.3.9,10.60.4.14,ea4b-cubaan50-0,received,1.7428688207527485e+18,5.331828,(gossip-deployment-65b5758cb7-9r4pp(10.60.4.14) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.33 ms 
10.60.3.9,10.60.3.16,ea4b-cubaan50-0,received,1.7428688209924969e+18,4.71999,(gossip-deployment-65b5758cb7-x2zmj(10.60.3.16) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 4.72 ms 
10.60.3.9,10.60.4.13,ea4b-cubaan50-0,received,1.7428688206848678e+18,5.8925,(gossip-deployment-65b5758cb7-4v9t9(10.60.4.13) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.89 ms 
10.60.3.9,10.60.4.11,ea4b-cubaan50-0,received,1.742868820850305e+18,11.230058,(gossip-deployment-65b5758cb7-mclkt(10.60.4.11) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 11.23 ms 
10.60.3.9,10.60.3.13,ea4b-cubaan50-0,received,1.7428688206609247e+18,11.692032,(gossip-deployment-65b5758cb7-2bwsv(10.60.3.13) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 11.69 ms 
10.60.3.9,10.60.3.11,ea4b-cubaan50-0,received,1.7428688209786e+18,5.330395,(gossip-deployment-65b5758cb7-wsw79(10.60.3.11) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.33 ms 
10.60.3.9,10.60.3.12,ea4b-cubaan50-0,received,1.7428688207770209e+18,4.452204,(gossip-deployment-65b5758cb7-fdq2x(10.60.3.12) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 4.45 ms 
10.60.3.9,10.60.3.10,ea4b-cubaan50-0,received,1.7428688206480863e+18,9.835483,(gossip-deployment-65b5758cb7-24ds6(10.60.3.10) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 9.84 ms 
10.60.3.9,10.60.4.12,ea4b-cubaan50-0,received,1.7428688207324352e+18,5.86602,(gossip-deployment-65b5758cb7-8lrqx(10.60.4.12) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.87 ms 
10.60.3.9,10.60.4.17,ea4b-cubaan50-0,received,1.7428688207835656e+18,5.442296,(gossip-deployment-65b5758cb7-fsdrs(10.60.4.17) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.44 ms 
10.60.3.9,10.60.3.17,ea4b-cubaan50-0,received,1.7428688207575882e+18,3.810695,(gossip-deployment-65b5758cb7-crgq2(10.60.3.17) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 3.81 ms 
10.60.3.9,10.60.3.14,ea4b-cubaan50-0,received,1.7428688207710653e+18,5.355432,(gossip-deployment-65b5758cb7-drnwt(10.60.3.14) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.36 ms 
10.60.3.9,10.60.4.15,ea4b-cubaan50-0,received,1.7428688209498642e+18,5.831089,(gossip-deployment-65b5758cb7-tbzwq(10.60.4.15) received: 'ea4b-cubaan50-0' from 10.60.3.9 in 5.83 ms 
10.60.2.250,10.60.3.16,ea4b-cubaan50-1,received,1.742868830241226e+18,4.958991,(gossip-deployment-65b5758cb7-x2zmj(10.60.3.16) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.96 ms 
10.60.2.250,10.60.4.10,ea4b-cubaan50-1,received,1.7428688299959375e+18,4.010901,(gossip-deployment-65b5758cb7-2ncxx(10.60.4.10) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.01 ms 
10.60.2.250,10.60.4.12,ea4b-cubaan50-1,received,1.742868830053343e+18,4.259859,(gossip-deployment-65b5758cb7-8lrqx(10.60.4.12) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.26 ms 
10.60.2.250,10.60.3.15,ea4b-cubaan50-1,received,1.7428688301639427e+18,5.165994,(gossip-deployment-65b5758cb7-qjh47(10.60.3.15) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.17 ms 
10.60.2.250,10.60.4.18,ea4b-cubaan50-1,received,1.7428688302177216e+18,4.731265,(gossip-deployment-65b5758cb7-wjq6d(10.60.4.18) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.73 ms 
10.60.2.250,10.60.3.10,ea4b-cubaan50-1,received,1.7428688299846863e+18,16.895465,(gossip-deployment-65b5758cb7-24ds6(10.60.3.10) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 16.90 ms 
10.60.2.250,10.60.4.17,ea4b-cubaan50-1,received,1.7428688300946066e+18,4.346069,(gossip-deployment-65b5758cb7-fsdrs(10.60.4.17) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.35 ms 
10.60.2.250,10.60.5.14,ea4b-cubaan50-1,received,1.7428688302231217e+18,4.324531,(gossip-deployment-65b5758cb7-wkgkc(10.60.5.14) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.32 ms 
10.60.2.250,10.60.3.11,ea4b-cubaan50-1,received,1.7428688302295657e+18,5.27694,(gossip-deployment-65b5758cb7-wsw79(10.60.3.11) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.28 ms 
10.60.2.250,10.60.3.17,ea4b-cubaan50-1,received,1.7428688300709588e+18,5.604983,(gossip-deployment-65b5758cb7-crgq2(10.60.3.17) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.60 ms 
10.60.2.250,10.60.5.11,ea4b-cubaan50-1,received,1.742868830196023e+18,4.14129,(gossip-deployment-65b5758cb7-rp8nc(10.60.5.11) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.14 ms 
10.60.2.250,10.60.3.13,ea4b-cubaan50-1,received,1.7428688299910111e+18,4.988592,(gossip-deployment-65b5758cb7-2bwsv(10.60.3.13) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.99 ms 
10.60.2.250,10.60.4.16,ea4b-cubaan50-1,received,1.7428688301259963e+18,4.509761,(gossip-deployment-65b5758cb7-ln7sn(10.60.4.16) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.51 ms 
10.60.2.250,10.60.5.8,ea4b-cubaan50-1,received,1.742868830027009e+18,4.65594,(gossip-deployment-65b5758cb7-75d5j(10.60.5.8) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.66 ms 
10.60.2.250,10.60.3.14,ea4b-cubaan50-1,received,1.7428688300832251e+18,5.402004,(gossip-deployment-65b5758cb7-drnwt(10.60.3.14) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.40 ms 
10.60.2.250,10.60.4.14,ea4b-cubaan50-1,received,1.7428688300643994e+18,5.311334,(gossip-deployment-65b5758cb7-9r4pp(10.60.4.14) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 5.31 ms 
10.60.2.250,10.60.4.13,ea4b-cubaan50-1,received,1.7428688300087596e+18,4.061455,(gossip-deployment-65b5758cb7-4v9t9(10.60.4.13) received: 'ea4b-cubaan50-1' from 10.60.2.250 in 4.06 ms 
