sender_id,receiver_id,message,event_type,received_timestamp,propagation_time,detail
10.60.2.235,10.60.5.250,5649-cubaan10-0,received,1.7428668959622656e+18,23.469543,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-0' from 10.60.2.235 in 23.47 ms 
10.60.2.235,10.60.2.235,5649-cubaan10-0,initiate,1.7428668958460262e+18,,Gossip initiated by gossip-deployment-69569684cf-s9b8s (10.60.2.235) at 2025-03-25 01:41:35
10.60.2.235,10.60.2.236,5649-cubaan10-0,received,1.7428668959705126e+18,4.69437,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-0' from 10.60.2.235 in 4.69 ms 
10.60.2.235,10.60.0.190,5649-cubaan10-0,received,1.7428668960352701e+18,20.368788,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-0' from 10.60.2.235 in 20.37 ms 
10.60.2.235,10.60.1.195,5649-cubaan10-0,received,1.74286689605678e+18,11.170344,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-0' from 10.60.2.235 in 11.17 ms 
10.60.2.235,10.60.3.253,5649-cubaan10-0,received,1.742866896044447e+18,7.532272,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-0' from 10.60.2.235 in 7.53 ms 
10.60.2.235,10.60.4.4,5649-cubaan10-0,received,1.742866896065239e+18,6.983682,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-0' from 10.60.2.235 in 6.98 ms 
10.60.2.235,10.60.5.249,5649-cubaan10-0,received,1.7428668960138826e+18,5.362956,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-0' from 10.60.2.235 in 5.36 ms 
10.60.2.235,10.60.3.254,5649-cubaan10-0,received,1.7428668960065462e+18,23.67383,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-0' from 10.60.2.235 in 23.67 ms 
10.60.2.235,10.60.4.254,5649-cubaan10-0,received,1.742866895981524e+18,8.94621,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-0' from 10.60.2.235 in 8.95 ms 
10.60.0.190,10.60.3.253,5649-cubaan10-1,received,1.7428669044183549e+18,4.771872,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-1' from 10.60.0.190 in 4.77 ms 
10.60.0.190,10.60.4.254,5649-cubaan10-1,received,1.7428669043998103e+18,4.668079,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-1' from 10.60.0.190 in 4.67 ms 
10.60.0.190,10.60.5.249,5649-cubaan10-1,received,1.7428669044127063e+18,4.375268,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-1' from 10.60.0.190 in 4.38 ms 
10.60.0.190,10.60.4.4,5649-cubaan10-1,received,1.7428669044370301e+18,5.526364,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-1' from 10.60.0.190 in 5.53 ms 
10.60.0.190,10.60.3.254,5649-cubaan10-1,received,1.7428669044071022e+18,6.188191,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-1' from 10.60.0.190 in 6.19 ms 
10.60.0.190,10.60.5.250,5649-cubaan10-1,received,1.742866904388649e+18,8.702512,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-1' from 10.60.0.190 in 8.70 ms 
10.60.0.190,10.60.2.236,5649-cubaan10-1,received,1.7428669043941494e+18,4.546726,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-1' from 10.60.0.190 in 4.55 ms 
10.60.0.190,10.60.2.235,5649-cubaan10-1,received,1.7428669044304988e+18,4.311186,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-1' from 10.60.0.190 in 4.31 ms 
10.60.0.190,10.60.0.190,5649-cubaan10-1,initiate,1.7428669042990152e+18,,Gossip initiated by gossip-deployment-69569684cf-k5jmg (10.60.0.190) at 2025-03-25 01:41:44
10.60.0.190,10.60.1.195,5649-cubaan10-1,received,1.7428669044251602e+18,5.968593,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-1' from 10.60.0.190 in 5.97 ms 
10.60.4.254,10.60.1.195,5649-cubaan10-2,received,1.7428669128370268e+18,6.979539,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-2' from 10.60.4.254 in 6.98 ms 
10.60.4.254,10.60.4.254,5649-cubaan10-2,initiate,1.7428669127051738e+18,,Gossip initiated by gossip-deployment-69569684cf-d9z7j (10.60.4.254) at 2025-03-25 01:41:52
10.60.4.254,10.60.3.254,5649-cubaan10-2,received,1.7428669128103345e+18,5.642617,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-2' from 10.60.4.254 in 5.64 ms 
10.60.4.254,10.60.3.253,5649-cubaan10-2,received,1.7428669128291768e+18,6.078637,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-2' from 10.60.4.254 in 6.08 ms 
10.60.4.254,10.60.5.249,5649-cubaan10-2,received,1.7428669128163543e+18,5.119879,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-2' from 10.60.4.254 in 5.12 ms 
10.60.4.254,10.60.4.4,5649-cubaan10-2,received,1.7428669128477402e+18,3.282022,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-2' from 10.60.4.254 in 3.28 ms 
10.60.4.254,10.60.5.250,5649-cubaan10-2,received,1.74286691279791e+18,11.558911,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-2' from 10.60.4.254 in 11.56 ms 
10.60.4.254,10.60.2.236,5649-cubaan10-2,received,1.7428669128037376e+18,4.77873,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-2' from 10.60.4.254 in 4.78 ms 
10.60.4.254,10.60.2.235,5649-cubaan10-2,received,1.7428669128433935e+18,5.37484,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-2' from 10.60.4.254 in 5.37 ms 
10.60.4.254,10.60.0.190,5649-cubaan10-2,received,1.7428669128219505e+18,4.636432,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-2' from 10.60.4.254 in 4.64 ms 
10.60.1.195,10.60.2.236,5649-cubaan10-3,received,1.7428669214697718e+18,5.094162,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-3' from 10.60.1.195 in 5.09 ms 
10.60.1.195,10.60.2.235,5649-cubaan10-3,received,1.7428669215137587e+18,6.794069,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-3' from 10.60.1.195 in 6.79 ms 
10.60.1.195,10.60.0.190,5649-cubaan10-3,received,1.7428669214982822e+18,6.096095,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-3' from 10.60.1.195 in 6.10 ms 
10.60.1.195,10.60.1.195,5649-cubaan10-3,initiate,1.7428669213406774e+18,,Gossip initiated by gossip-deployment-69569684cf-s5nzx (10.60.1.195) at 2025-03-25 01:42:01
10.60.1.195,10.60.4.4,5649-cubaan10-3,received,1.7428669215198612e+18,4.927513,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-3' from 10.60.1.195 in 4.93 ms 
10.60.1.195,10.60.5.249,5649-cubaan10-3,received,1.74286692149083e+18,5.651677,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-3' from 10.60.1.195 in 5.65 ms 
10.60.1.195,10.60.4.254,5649-cubaan10-3,received,1.7428669214763238e+18,5.268213,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-3' from 10.60.1.195 in 5.27 ms 
10.60.1.195,10.60.3.254,5649-cubaan10-3,received,1.7428669214834931e+18,6.140397,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-3' from 10.60.1.195 in 6.14 ms 
10.60.1.195,10.60.3.253,5649-cubaan10-3,received,1.7428669215056028e+18,6.012677,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-3' from 10.60.1.195 in 6.01 ms 
10.60.1.195,10.60.5.250,5649-cubaan10-3,received,1.7428669214629908e+18,13.867224,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-3' from 10.60.1.195 in 13.87 ms 
10.60.4.4,10.60.3.253,5649-cubaan10-4,received,1.7428669298238876e+18,6.20583,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-4' from 10.60.4.4 in 6.21 ms 
10.60.4.4,10.60.4.4,5649-cubaan10-4,initiate,1.7428669297081856e+18,,Gossip initiated by gossip-deployment-69569684cf-tv4dp (10.60.4.4) at 2025-03-25 01:42:09
10.60.4.4,10.60.4.254,5649-cubaan10-4,received,1.7428669298005891e+18,3.037264,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-4' from 10.60.4.4 in 3.04 ms 
10.60.4.4,10.60.3.254,5649-cubaan10-4,received,1.7428669298067192e+18,4.967267,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-4' from 10.60.4.4 in 4.97 ms 
10.60.4.4,10.60.5.250,5649-cubaan10-4,received,1.7428669297906998e+18,11.28268,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-4' from 10.60.4.4 in 11.28 ms 
10.60.4.4,10.60.5.249,5649-cubaan10-4,received,1.7428669298116032e+18,4.137606,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-4' from 10.60.4.4 in 4.14 ms 
10.60.4.4,10.60.2.235,5649-cubaan10-4,received,1.7428669298362237e+18,4.78698,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-4' from 10.60.4.4 in 4.79 ms 
10.60.4.4,10.60.2.236,5649-cubaan10-4,received,1.7428669297963574e+18,4.683767,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-4' from 10.60.4.4 in 4.68 ms 
10.60.4.4,10.60.0.190,5649-cubaan10-4,received,1.7428669298166164e+18,3.925101,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-4' from 10.60.4.4 in 3.93 ms 
10.60.4.4,10.60.1.195,5649-cubaan10-4,received,1.7428669298297533e+18,4.953197,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-4' from 10.60.4.4 in 4.95 ms 
10.60.2.236,10.60.4.254,5649-cubaan10-5,received,1.7428669381596669e+18,4.979394,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-5' from 10.60.2.236 in 4.98 ms 
10.60.2.236,10.60.3.253,5649-cubaan10-5,received,1.7428669381855165e+18,5.70309,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-5' from 10.60.2.236 in 5.70 ms 
10.60.2.236,10.60.3.254,5649-cubaan10-5,received,1.7428669381667676e+18,6.176216,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-5' from 10.60.2.236 in 6.18 ms 
10.60.2.236,10.60.4.4,5649-cubaan10-5,received,1.7428669382015944e+18,5.405116,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-5' from 10.60.2.236 in 5.41 ms 
10.60.2.236,10.60.5.250,5649-cubaan10-5,received,1.7428669381538235e+18,8.869918,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-5' from 10.60.2.236 in 8.87 ms 
10.60.2.236,10.60.5.249,5649-cubaan10-5,received,1.7428669381720379e+18,4.290295,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-5' from 10.60.2.236 in 4.29 ms 
10.60.2.236,10.60.2.236,5649-cubaan10-5,initiate,1.7428669380600847e+18,,Gossip initiated by gossip-deployment-69569684cf-cvwx4 (10.60.2.236) at 2025-03-25 01:42:18
10.60.2.236,10.60.2.235,5649-cubaan10-5,received,1.7428669381951555e+18,2.528812,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-5' from 10.60.2.236 in 2.53 ms 
10.60.2.236,10.60.0.190,5649-cubaan10-5,received,1.7428669381785313e+18,5.532329,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-5' from 10.60.2.236 in 5.53 ms 
10.60.2.236,10.60.1.195,5649-cubaan10-5,received,1.7428669381917069e+18,4.937005,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-5' from 10.60.2.236 in 4.94 ms 
10.60.3.254,10.60.2.235,5649-cubaan10-6,received,1.7428669466025137e+18,6.57729,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-6' from 10.60.3.254 in 6.58 ms 
10.60.3.254,10.60.2.236,5649-cubaan10-6,received,1.742866946559553e+18,4.833547,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-6' from 10.60.3.254 in 4.83 ms 
10.60.3.254,10.60.0.190,5649-cubaan10-6,received,1.7428669465819433e+18,5.218833,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-6' from 10.60.3.254 in 5.22 ms 
10.60.3.254,10.60.1.195,5649-cubaan10-6,received,1.7428669465943432e+18,5.368601,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-6' from 10.60.3.254 in 5.37 ms 
10.60.3.254,10.60.3.254,5649-cubaan10-6,initiate,1.742866946460204e+18,,Gossip initiated by gossip-deployment-69569684cf-gdzmp (10.60.3.254) at 2025-03-25 01:42:26
10.60.3.254,10.60.3.253,5649-cubaan10-6,received,1.7428669465873838e+18,3.976093,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-6' from 10.60.3.254 in 3.98 ms 
10.60.3.254,10.60.5.250,5649-cubaan10-6,received,1.7428669465531013e+18,10.368864,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-6' from 10.60.3.254 in 10.37 ms 
10.60.3.254,10.60.4.254,5649-cubaan10-6,received,1.7428669465663276e+18,5.465016,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-6' from 10.60.3.254 in 5.47 ms 
10.60.3.254,10.60.5.249,5649-cubaan10-6,received,1.7428669465752745e+18,7.407544,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-6' from 10.60.3.254 in 7.41 ms 
10.60.3.254,10.60.4.4,5649-cubaan10-6,received,1.7428669466121495e+18,8.220178,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-6' from 10.60.3.254 in 8.22 ms 
10.60.0.190,10.60.3.253,5649-cubaan10-7,received,1.7428669548056003e+18,5.275418,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-7' from 10.60.0.190 in 5.28 ms 
10.60.0.190,10.60.4.254,5649-cubaan10-7,received,1.7428669547881239e+18,5.23218,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-7' from 10.60.0.190 in 5.23 ms 
10.60.0.190,10.60.5.249,5649-cubaan10-7,received,1.7428669547992845e+18,4.001805,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-7' from 10.60.0.190 in 4.00 ms 
10.60.0.190,10.60.4.4,5649-cubaan10-7,received,1.7428669548218452e+18,4.675802,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-7' from 10.60.0.190 in 4.68 ms 
10.60.0.190,10.60.3.254,5649-cubaan10-7,received,1.7428669547943724e+18,5.225346,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-7' from 10.60.0.190 in 5.23 ms 
10.60.0.190,10.60.5.250,5649-cubaan10-7,received,1.7428669547762813e+18,4.414027,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-7' from 10.60.0.190 in 4.41 ms 
10.60.0.190,10.60.2.236,5649-cubaan10-7,received,1.7428669547815235e+18,4.222552,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-7' from 10.60.0.190 in 4.22 ms 
10.60.0.190,10.60.2.235,5649-cubaan10-7,received,1.7428669548162908e+18,4.075944,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-7' from 10.60.0.190 in 4.08 ms 
10.60.0.190,10.60.0.190,5649-cubaan10-7,initiate,1.7428669547717135e+18,,Gossip initiated by gossip-deployment-69569684cf-k5jmg (10.60.0.190) at 2025-03-25 01:42:34
10.60.0.190,10.60.1.195,5649-cubaan10-7,received,1.7428669548113687e+18,4.420634,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-7' from 10.60.0.190 in 4.42 ms 
10.60.4.4,10.60.3.253,5649-cubaan10-8,received,1.7428669630132892e+18,4.527293,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-8' from 10.60.4.4 in 4.53 ms 
10.60.4.4,10.60.4.254,5649-cubaan10-8,received,1.7428669629871854e+18,2.961088,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-8' from 10.60.4.4 in 2.96 ms 
10.60.4.4,10.60.3.254,5649-cubaan10-8,received,1.7428669629957888e+18,7.000218,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-8' from 10.60.4.4 in 7.00 ms 
10.60.4.4,10.60.4.4,5649-cubaan10-8,initiate,1.7428669629723154e+18,,Gossip initiated by gossip-deployment-69569684cf-tv4dp (10.60.4.4) at 2025-03-25 01:42:42
10.60.4.4,10.60.5.250,5649-cubaan10-8,received,1.7428669629770296e+18,4.561014,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-8' from 10.60.4.4 in 4.56 ms 
10.60.4.4,10.60.2.235,5649-cubaan10-8,received,1.7428669630253591e+18,3.990168,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-8' from 10.60.4.4 in 3.99 ms 
10.60.4.4,10.60.5.249,5649-cubaan10-8,received,1.7428669630022095e+18,4.758868,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-8' from 10.60.4.4 in 4.76 ms 
10.60.4.4,10.60.0.190,5649-cubaan10-8,received,1.7428669630075461e+18,4.10934,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-8' from 10.60.4.4 in 4.11 ms 
10.60.4.4,10.60.2.236,5649-cubaan10-8,received,1.7428669629831247e+18,4.941367,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-8' from 10.60.4.4 in 4.94 ms 
10.60.4.4,10.60.1.195,5649-cubaan10-8,received,1.7428669630201718e+18,5.729449,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-8' from 10.60.4.4 in 5.73 ms 
10.60.3.253,10.60.2.236,5649-cubaan10-9,received,1.7428669713979087e+18,7.628657,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-9' from 10.60.3.253 in 7.63 ms 
10.60.3.253,10.60.0.190,5649-cubaan10-9,received,1.7428669714287329e+18,6.683769,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-9' from 10.60.3.253 in 6.68 ms 
10.60.3.253,10.60.2.235,5649-cubaan10-9,received,1.742866971443019e+18,5.280055,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-9' from 10.60.3.253 in 5.28 ms 
10.60.3.253,10.60.1.195,5649-cubaan10-9,received,1.7428669714362714e+18,5.855486,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-9' from 10.60.3.253 in 5.86 ms 
10.60.3.253,10.60.3.254,5649-cubaan10-9,received,1.7428669714122125e+18,4.778158,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-9' from 10.60.3.253 in 4.78 ms 
10.60.3.253,10.60.3.253,5649-cubaan10-9,initiate,1.74286697127337e+18,,Gossip initiated by gossip-deployment-69569684cf-ksncw (10.60.3.253) at 2025-03-25 01:42:51
10.60.3.253,10.60.4.4,5649-cubaan10-9,received,1.74286697145101e+18,6.411272,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-9' from 10.60.3.253 in 6.41 ms 
10.60.3.253,10.60.5.250,5649-cubaan10-9,received,1.7428669713878536e+18,11.054787,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-9' from 10.60.3.253 in 11.05 ms 
10.60.3.253,10.60.5.249,5649-cubaan10-9,received,1.7428669714208438e+18,7.315343,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-9' from 10.60.3.253 in 7.32 ms 
10.60.3.253,10.60.4.254,5649-cubaan10-9,received,1.74286697140623e+18,6.925617,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-9' from 10.60.3.253 in 6.93 ms 
10.60.0.190,10.60.3.253,5649-cubaan10-10,received,1.742866979627081e+18,4.885556,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-10' from 10.60.0.190 in 4.89 ms 
10.60.0.190,10.60.4.254,5649-cubaan10-10,received,1.7428669796091182e+18,4.743477,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-10' from 10.60.0.190 in 4.74 ms 
10.60.0.190,10.60.3.254,5649-cubaan10-10,received,1.742866979616457e+18,6.327252,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-10' from 10.60.0.190 in 6.33 ms 
10.60.0.190,10.60.5.250,5649-cubaan10-10,received,1.7428669795971922e+18,4.304636,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-10' from 10.60.0.190 in 4.30 ms 
10.60.0.190,10.60.5.249,5649-cubaan10-10,received,1.7428669796213734e+18,3.98334,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-10' from 10.60.0.190 in 3.98 ms 
10.60.0.190,10.60.4.4,5649-cubaan10-10,received,1.7428669796434883e+18,4.296245,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-10' from 10.60.0.190 in 4.30 ms 
10.60.0.190,10.60.2.235,5649-cubaan10-10,received,1.742866979637984e+18,4.490569,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-10' from 10.60.0.190 in 4.49 ms 
10.60.0.190,10.60.2.236,5649-cubaan10-10,received,1.7428669796028252e+18,4.615224,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-10' from 10.60.0.190 in 4.62 ms 
10.60.0.190,10.60.0.190,5649-cubaan10-10,initiate,1.7428669795926574e+18,,Gossip initiated by gossip-deployment-69569684cf-k5jmg (10.60.0.190) at 2025-03-25 01:42:59
10.60.0.190,10.60.1.195,5649-cubaan10-10,received,1.7428669796323515e+18,4.177238,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-10' from 10.60.0.190 in 4.18 ms 
10.60.3.253,10.60.5.250,5649-cubaan10-11,received,1.7428669881199593e+18,6.638001,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-11' from 10.60.3.253 in 6.64 ms 
10.60.3.253,10.60.3.253,5649-cubaan10-11,initiate,1.7428669881131487e+18,,Gossip initiated by gossip-deployment-69569684cf-ksncw (10.60.3.253) at 2025-03-25 01:43:08
10.60.3.253,10.60.5.249,5649-cubaan10-11,received,1.7428669881635866e+18,5.228894,(gossip-deployment-69569684cf-grp98(10.60.5.249) received: '5649-cubaan10-11' from 10.60.3.253 in 5.23 ms 
10.60.3.253,10.60.4.254,5649-cubaan10-11,received,1.74286698814415e+18,14.851684,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-11' from 10.60.3.253 in 14.85 ms 
10.60.3.253,10.60.4.4,5649-cubaan10-11,received,1.7428669882069376e+18,22.588873,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-11' from 10.60.3.253 in 22.59 ms 
10.60.3.253,10.60.3.254,5649-cubaan10-11,received,1.7428669881567017e+18,4.146941,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-11' from 10.60.3.253 in 4.15 ms 
10.60.3.253,10.60.2.235,5649-cubaan10-11,received,1.7428669881832929e+18,4.726834,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-11' from 10.60.3.253 in 4.73 ms 
10.60.3.253,10.60.2.236,5649-cubaan10-11,received,1.7428669881279265e+18,5.942153,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-11' from 10.60.3.253 in 5.94 ms 
10.60.3.253,10.60.0.190,5649-cubaan10-11,received,1.7428669881707538e+18,5.414026,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-11' from 10.60.3.253 in 5.41 ms 
10.60.3.253,10.60.1.195,5649-cubaan10-11,received,1.7428669881771661e+18,5.210517,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-11' from 10.60.3.253 in 5.21 ms 
10.60.5.249,10.60.2.236,5649-cubaan10-12,received,1.7428669966957263e+18,4.238524,(gossip-deployment-69569684cf-cvwx4(10.60.2.236) received: '5649-cubaan10-12' from 10.60.5.249 in 4.24 ms 
10.60.5.249,10.60.2.235,5649-cubaan10-12,received,1.7428669967291579e+18,3.718375,(gossip-deployment-69569684cf-s9b8s(10.60.2.235) received: '5649-cubaan10-12' from 10.60.5.249 in 3.72 ms 
10.60.5.249,10.60.0.190,5649-cubaan10-12,received,1.7428669967134072e+18,4.31477,(gossip-deployment-69569684cf-k5jmg(10.60.0.190) received: '5649-cubaan10-12' from 10.60.5.249 in 4.31 ms 
10.60.5.249,10.60.1.195,5649-cubaan10-12,received,1.7428669967243645e+18,4.32582,(gossip-deployment-69569684cf-s5nzx(10.60.1.195) received: '5649-cubaan10-12' from 10.60.5.249 in 4.33 ms 
10.60.5.249,10.60.4.4,5649-cubaan10-12,received,1.7428669967338563e+18,3.964592,(gossip-deployment-69569684cf-tv4dp(10.60.4.4) received: '5649-cubaan10-12' from 10.60.5.249 in 3.96 ms 
10.60.5.249,10.60.3.253,5649-cubaan10-12,received,1.7428669967193377e+18,4.969144,(gossip-deployment-69569684cf-ksncw(10.60.3.253) received: '5649-cubaan10-12' from 10.60.5.249 in 4.97 ms 
10.60.5.249,10.60.3.254,5649-cubaan10-12,received,1.7428669967082767e+18,5.459782,(gossip-deployment-69569684cf-gdzmp(10.60.3.254) received: '5649-cubaan10-12' from 10.60.5.249 in 5.46 ms 
10.60.5.249,10.60.4.254,5649-cubaan10-12,received,1.7428669967019182e+18,5.347636,(gossip-deployment-69569684cf-d9z7j(10.60.4.254) received: '5649-cubaan10-12' from 10.60.5.249 in 5.35 ms 
10.60.5.249,10.60.5.249,5649-cubaan10-12,initiate,1.742866996593023e+18,,Gossip initiated by gossip-deployment-69569684cf-grp98 (10.60.5.249) at 2025-03-25 01:43:16
10.60.5.249,10.60.5.250,5649-cubaan10-12,received,1.7428669966901742e+18,7.302893,(gossip-deployment-69569684cf-2jlmv(10.60.5.250) received: '5649-cubaan10-12' from 10.60.5.249 in 7.30 ms 
