TimeSeries ID,telemetry-explorer-0-0
Tue Mar 25 2025 12:03:00 GMT+0800 (Malaysia Time),4157283.5499999993
Tue Mar 25 2025 12:04:00 GMT+0800 (Malaysia Time),5618518.683333335
Tue Mar 25 2025 12:05:00 GMT+0800 (Malaysia Time),10061079.483333336
Tue Mar 25 2025 12:06:00 GMT+0800 (Malaysia Time),8226007.466666664
Tue Mar 25 2025 12:07:00 GMT+0800 (Malaysia Time),7747553.7666666685
Tue Mar 25 2025 12:08:00 GMT+0800 (Malaysia Time),10289389.600000003
Tue Mar 25 2025 12:09:00 GMT+0800 (Malaysia Time),10093568.566666668
Tue Mar 25 2025 12:10:00 GMT+0800 (Malaysia Time),4587497.966666667
Tue Mar 25 2025 12:11:00 GMT+0800 (Malaysia Time),6834280.183333328
Tue Mar 25 2025 12:12:00 GMT+0800 (Malaysia Time),4753060.866666667
Tue Mar 25 2025 12:13:00 GMT+0800 (Malaysia Time),5151403.716666665
Tue Mar 25 2025 12:14:00 GMT+0800 (Malaysia Time),8798039.249999998
Tue Mar 25 2025 12:15:00 GMT+0800 (Malaysia Time),5399985.516666666
Tue Mar 25 2025 12:16:00 GMT+0800 (Malaysia Time),3357308.8833333333
Tue Mar 25 2025 12:17:00 GMT+0800 (Malaysia Time),4196141.116666667
Tue Mar 25 2025 12:18:00 GMT+0800 (Malaysia Time),2409277.2500000005
Tue Mar 25 2025 12:19:00 GMT+0800 (Malaysia Time),2055274.283333334
Tue Mar 25 2025 12:20:00 GMT+0800 (Malaysia Time),1775718.083333332
Tue Mar 25 2025 12:21:00 GMT+0800 (Malaysia Time),2238989.7000000007
Tue Mar 25 2025 12:22:00 GMT+0800 (Malaysia Time),1613857.9666666668
Tue Mar 25 2025 12:23:00 GMT+0800 (Malaysia Time),1306353.9
Tue Mar 25 2025 12:24:00 GMT+0800 (Malaysia Time),1454918.633333334
Tue Mar 25 2025 12:25:00 GMT+0800 (Malaysia Time),1053844.1666666667
Tue Mar 25 2025 12:26:00 GMT+0800 (Malaysia Time),1035093.2166666664
Tue Mar 25 2025 12:27:00 GMT+0800 (Malaysia Time),666502.7166666667
