TimeSeries ID,telemetry-explorer-0-0
Tue Mar 25 2025 11:00:00 GMT+0800 (Malaysia Time),4017954.3499999987
Tue Mar 25 2025 11:01:00 GMT+0800 (Malaysia Time),3925743.5
Tue Mar 25 2025 11:02:00 GMT+0800 (Malaysia Time),4208669.05
Tue Mar 25 2025 11:03:00 GMT+0800 (Malaysia Time),4146308.766666665
Tue Mar 25 2025 11:04:00 GMT+0800 (Malaysia Time),4142937.9666666677
Tue Mar 25 2025 11:05:00 GMT+0800 (Malaysia Time),4020478.5833333326
Tue Mar 25 2025 11:06:00 GMT+0800 (Malaysia Time),4063119.9000000013
Tue Mar 25 2025 11:07:00 GMT+0800 (Malaysia Time),4019037.816666667
Tue Mar 25 2025 11:08:00 GMT+0800 (Malaysia Time),4004701.7499999995
Tue Mar 25 2025 11:09:00 GMT+0800 (Malaysia Time),4010925.4166666665
Tue Mar 25 2025 11:10:00 GMT+0800 (Malaysia Time),4049283.083333331
Tue Mar 25 2025 11:11:00 GMT+0800 (Malaysia Time),4037385.6499999985
Tue Mar 25 2025 11:12:00 GMT+0800 (Malaysia Time),3988615.0333333337
Tue Mar 25 2025 11:13:00 GMT+0800 (Malaysia Time),4054560.183333334
Tue Mar 25 2025 11:14:00 GMT+0800 (Malaysia Time),4026935.133333333
Tue Mar 25 2025 11:15:00 GMT+0800 (Malaysia Time),3994279.533333335
Tue Mar 25 2025 11:16:00 GMT+0800 (Malaysia Time),4019520.0500000003
Tue Mar 25 2025 11:17:00 GMT+0800 (Malaysia Time),4099778.516666666
Tue Mar 25 2025 11:18:00 GMT+0800 (Malaysia Time),4098586.5499999993
Tue Mar 25 2025 11:19:00 GMT+0800 (Malaysia Time),4017996.983333335
Tue Mar 25 2025 11:20:00 GMT+0800 (Malaysia Time),4056442.8833333333
Tue Mar 25 2025 11:21:00 GMT+0800 (Malaysia Time),4115683.1833333364
Tue Mar 25 2025 11:22:00 GMT+0800 (Malaysia Time),4019771.816666667
Tue Mar 25 2025 11:23:00 GMT+0800 (Malaysia Time),4675761.466666667
Tue Mar 25 2025 11:24:00 GMT+0800 (Malaysia Time),4725582.616666665
Tue Mar 25 2025 11:25:00 GMT+0800 (Malaysia Time),4750659.550000001
Tue Mar 25 2025 11:26:00 GMT+0800 (Malaysia Time),4429525.333333333
Tue Mar 25 2025 11:27:00 GMT+0800 (Malaysia Time),4582612.150000001
Tue Mar 25 2025 11:28:00 GMT+0800 (Malaysia Time),5261640.266666668
Tue Mar 25 2025 11:29:00 GMT+0800 (Malaysia Time),5419357.449999998
Tue Mar 25 2025 11:30:00 GMT+0800 (Malaysia Time),5046240.716666668
Tue Mar 25 2025 11:31:00 GMT+0800 (Malaysia Time),4204371.499999999
Tue Mar 25 2025 11:32:00 GMT+0800 (Malaysia Time),4320606.633333331
Tue Mar 25 2025 11:33:00 GMT+0800 (Malaysia Time),4216710.149999999
Tue Mar 25 2025 11:34:00 GMT+0800 (Malaysia Time),4276536.6000000015
Tue Mar 25 2025 11:35:00 GMT+0800 (Malaysia Time),4147750.0666666664
Tue Mar 25 2025 11:36:00 GMT+0800 (Malaysia Time),4201874.133333332
Tue Mar 25 2025 11:37:00 GMT+0800 (Malaysia Time),4210649.966666668
Tue Mar 25 2025 11:38:00 GMT+0800 (Malaysia Time),4205151.483333332
Tue Mar 25 2025 11:39:00 GMT+0800 (Malaysia Time),4227364.050000001
Tue Mar 25 2025 11:40:00 GMT+0800 (Malaysia Time),5035032.383333333
Tue Mar 25 2025 11:41:00 GMT+0800 (Malaysia Time),6264489.399999999
Tue Mar 25 2025 11:42:00 GMT+0800 (Malaysia Time),6682204.683333331
Tue Mar 25 2025 11:43:00 GMT+0800 (Malaysia Time),6569734.566666665
Tue Mar 25 2025 11:44:00 GMT+0800 (Malaysia Time),5303028.383333336
Tue Mar 25 2025 11:45:00 GMT+0800 (Malaysia Time),7203295.783333335
Tue Mar 25 2025 11:46:00 GMT+0800 (Malaysia Time),9036682.516666664
Tue Mar 25 2025 11:47:00 GMT+0800 (Malaysia Time),9459002.366666665
Tue Mar 25 2025 11:48:00 GMT+0800 (Malaysia Time),9176564.599999998
Tue Mar 25 2025 11:49:00 GMT+0800 (Malaysia Time),6747222.199999994
Tue Mar 25 2025 11:50:00 GMT+0800 (Malaysia Time),8726151.316666665
Tue Mar 25 2025 11:51:00 GMT+0800 (Malaysia Time),10502527.049999997
Tue Mar 25 2025 11:52:00 GMT+0800 (Malaysia Time),11050809.016666664
Tue Mar 25 2025 11:53:00 GMT+0800 (Malaysia Time),10699239.749999994
Tue Mar 25 2025 11:54:00 GMT+0800 (Malaysia Time),6295778.400000001
Tue Mar 25 2025 11:55:00 GMT+0800 (Malaysia Time),7182143.200000003
Tue Mar 25 2025 11:56:00 GMT+0800 (Malaysia Time),10517599.299999995
Tue Mar 25 2025 11:57:00 GMT+0800 (Malaysia Time),12000800.466666665
Tue Mar 25 2025 11:58:00 GMT+0800 (Malaysia Time),12251819.816666668
