TimeSeries ID,telemetry-explorer-0-0
Tue Mar 25 2025 11:00:00 GMT+0800 (Malaysia Time),22349819904
Tue Mar 25 2025 11:01:00 GMT+0800 (Malaysia Time),22373687296
Tue Mar 25 2025 11:02:00 GMT+0800 (Malaysia Time),22495014912
Tue Mar 25 2025 11:03:00 GMT+0800 (Malaysia Time),23012179968
Tue Mar 25 2025 11:04:00 GMT+0800 (Malaysia Time),22333337600
Tue Mar 25 2025 11:05:00 GMT+0800 (Malaysia Time),21451628544
Tue Mar 25 2025 11:06:00 GMT+0800 (Malaysia Time),21618630656
Tue Mar 25 2025 11:07:00 GMT+0800 (Malaysia Time),21577318400
Tue Mar 25 2025 11:08:00 GMT+0800 (Malaysia Time),21924610048
Tue Mar 25 2025 11:09:00 GMT+0800 (Malaysia Time),21516222464
Tue Mar 25 2025 11:10:00 GMT+0800 (Malaysia Time),21505482752
Tue Mar 25 2025 11:11:00 GMT+0800 (Malaysia Time),21495062528
Tue Mar 25 2025 11:12:00 GMT+0800 (Malaysia Time),21446803456
Tue Mar 25 2025 11:13:00 GMT+0800 (Malaysia Time),21145522176
Tue Mar 25 2025 11:14:00 GMT+0800 (Malaysia Time),21339250688
Tue Mar 25 2025 11:15:00 GMT+0800 (Malaysia Time),21050863616
Tue Mar 25 2025 11:16:00 GMT+0800 (Malaysia Time),21260673024
Tue Mar 25 2025 11:17:00 GMT+0800 (Malaysia Time),22063767552
Tue Mar 25 2025 11:18:00 GMT+0800 (Malaysia Time),21955051520
Tue Mar 25 2025 11:19:00 GMT+0800 (Malaysia Time),21674160128
Tue Mar 25 2025 11:20:00 GMT+0800 (Malaysia Time),21195763712
Tue Mar 25 2025 11:21:00 GMT+0800 (Malaysia Time),20892094464
Tue Mar 25 2025 11:22:00 GMT+0800 (Malaysia Time),21299535872
Tue Mar 25 2025 11:23:00 GMT+0800 (Malaysia Time),22256914432
Tue Mar 25 2025 11:24:00 GMT+0800 (Malaysia Time),24056582144
Tue Mar 25 2025 11:25:00 GMT+0800 (Malaysia Time),23674945536
Tue Mar 25 2025 11:26:00 GMT+0800 (Malaysia Time),21484548096
Tue Mar 25 2025 11:27:00 GMT+0800 (Malaysia Time),23453900800
Tue Mar 25 2025 11:28:00 GMT+0800 (Malaysia Time),27909603328
Tue Mar 25 2025 11:29:00 GMT+0800 (Malaysia Time),27822772224
Tue Mar 25 2025 11:30:00 GMT+0800 (Malaysia Time),23624503296
Tue Mar 25 2025 11:31:00 GMT+0800 (Malaysia Time),21581012992
Tue Mar 25 2025 11:32:00 GMT+0800 (Malaysia Time),21412229120
Tue Mar 25 2025 11:33:00 GMT+0800 (Malaysia Time),21177303040
Tue Mar 25 2025 11:34:00 GMT+0800 (Malaysia Time),20742406144
Tue Mar 25 2025 11:35:00 GMT+0800 (Malaysia Time),20634181632
Tue Mar 25 2025 11:36:00 GMT+0800 (Malaysia Time),20767383552
Tue Mar 25 2025 11:37:00 GMT+0800 (Malaysia Time),21586878464
Tue Mar 25 2025 11:38:00 GMT+0800 (Malaysia Time),21416497152
Tue Mar 25 2025 11:39:00 GMT+0800 (Malaysia Time),21347266560
Tue Mar 25 2025 11:40:00 GMT+0800 (Malaysia Time),24762208256
Tue Mar 25 2025 11:41:00 GMT+0800 (Malaysia Time),32409198592
Tue Mar 25 2025 11:42:00 GMT+0800 (Malaysia Time),33025073152
Tue Mar 25 2025 11:43:00 GMT+0800 (Malaysia Time),29412855808
Tue Mar 25 2025 11:44:00 GMT+0800 (Malaysia Time),21150720000
Tue Mar 25 2025 11:45:00 GMT+0800 (Malaysia Time),37157740544
Tue Mar 25 2025 11:46:00 GMT+0800 (Malaysia Time),44773908480
Tue Mar 25 2025 11:47:00 GMT+0800 (Malaysia Time),44981055488
Tue Mar 25 2025 11:48:00 GMT+0800 (Malaysia Time),37083250688
Tue Mar 25 2025 11:49:00 GMT+0800 (Malaysia Time),24686493696
Tue Mar 25 2025 11:50:00 GMT+0800 (Malaysia Time),48432553984
Tue Mar 25 2025 11:51:00 GMT+0800 (Malaysia Time),50701598720
Tue Mar 25 2025 11:52:00 GMT+0800 (Malaysia Time),51178917888
Tue Mar 25 2025 11:53:00 GMT+0800 (Malaysia Time),42839801856
Tue Mar 25 2025 11:54:00 GMT+0800 (Malaysia Time),22683295744
Tue Mar 25 2025 11:55:00 GMT+0800 (Malaysia Time),31359590400
Tue Mar 25 2025 11:56:00 GMT+0800 (Malaysia Time),56954970112
Tue Mar 25 2025 11:57:00 GMT+0800 (Malaysia Time),57669419008
Tue Mar 25 2025 11:58:00 GMT+0800 (Malaysia Time),56714051584
